,credit_risk,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,present_residence,property,age,number_credits,telephone
10,1.0,-1.2545656494361206,-0.8772043773693017,1.3440140832958607,-1.230715814570082,0.6848075052215616,-0.7404661706014499,-0.3179592448322615,-0.8701833340815202,0.4493264750927813,-0.7659772668958666,-1.2937229757082187,0.04969579541643904,1.138296381582937,-0.8233178906068351
11,1.0,-1.2545656494361206,0.9135856913979418,1.3440140832958607,-0.7326519478885434,1.3112410809158659,0.16806720308884954,0.5100596219184197,-1.7645135849361147,1.8623028118625335,1.0469866784197936,0.6116127764393786,-1.033591298129917,1.138296381582937,-0.8233178906068351
12,1.0,-1.2545656494361206,-1.3484649217817342,1.3440140832958607,0.26347578547453393,-0.25544620029783227,-0.7404661706014499,0.5100596219184197,-1.7645135849361147,-0.963649861676971,1.0469866784197936,0.6116127764393786,-0.4016738268945426,-0.7365730448329887,-0.8233178906068351
13,1.0,-0.4590262395210156,2.0446109979877796,0.4202930638485338,1.7576673855191498,1.5880343254427682,0.16806720308884954,-1.973996978333624,-0.8701833340815202,0.4493264750927813,1.0469866784197936,1.5642806525131774,-0.4016738268945426,-0.7365730448329887,1.214597680202163
14,1.0,-1.2545656494361206,-0.21743961519189622,-0.5034279555987932,0.26347578547453393,-0.27012770685921406,1.7212152639820464,0.5100596219184197,-0.8701833340815202,1.8623028118625335,1.0469866784197936,0.6116127764393786,-1.1238652225921133,1.138296381582937,-0.8233178906068351
15,1.0,-1.2545656494361206,-1.3484649217817342,-0.5034279555987932,0.26347578547453393,0.15557147837232493,0.8126818902917472,-0.3179592448322615,-0.8701833340815202,0.4493264750927813,0.1405047057619635,-1.2937229757082187,0.7718871911140097,-0.7365730448329887,-0.8233178906068351
16,1.0,-1.2545656494361206,-0.8772043773693017,1.3440140832958607,-1.230715814570082,0.6966076657213505,-0.7404661706014499,-0.3179592448322615,-1.7645135849361147,0.4493264750927813,-0.7659772668958666,-1.2937229757082187,0.41079149326522435,1.138296381582937,-0.8233178906068351
17,1.0,-0.4590262395210156,-0.21743961519189622,-0.5034279555987932,0.26347578547453393,0.4193140769423398,0.8126818902917472,-1.1459781115829426,-1.7645135849361147,1.8623028118625335,0.1405047057619635,-1.2937229757082187,-0.9433173736677206,-0.7365730448329887,-0.8233178906068351
18,1.0,-0.4590262395210156,1.4790983446928607,1.3440140832958607,0.26347578547453393,-0.013949928259658202,-0.7404661706014499,1.3380784886691008,0.9184771676276685,0.4493264750927813,1.0469866784197936,-1.2937229757082187,0.04969579541643904,-0.7365730448329887,-0.8233178906068351
19,1.0,1.1320525803091945,-0.8772043773693017,1.3440140832958607,-1.230715814570082,1.5229424402573628,-0.7404661706014499,-0.3179592448322615,-1.7645135849361147,0.4493264750927813,1.0469866784197936,-0.34105509963442,0.320517568803028,1.138296381582937,-0.8233178906068351
20,1.0,-1.2545656494361206,-1.3484649217817342,1.3440140832958607,-1.230715814570082,0.6025489485659198,-0.7404661706014499,-0.3179592448322615,-1.7645135849361147,0.4493264750927813,0.1405047057619635,-1.2937229757082187,0.13996971987863538,2.468537409434661,-0.8233178906068351
21,1.0,-0.4590262395210156,-0.7829522684868152,1.3440140832958607,-1.230715814570082,0.381079844461399,-0.7404661706014499,-1.1459781115829426,-1.7645135849361147,0.4493264750927813,0.1405047057619635,-1.2937229757082187,1.2232568134249913,1.138296381582937,-0.8233178906068351
22,0.0,-0.4590262395210156,1.4790983446928607,-0.5034279555987932,1.2596035188376111,0.013148795102152977,-0.7404661706014499,-1.1459781115829426,0.9184771676276685,0.4493264750927813,-1.6724592395536968,1.5642806525131774,-0.22112597797014996,-0.7365730448329887,-0.8233178906068351
23,1.0,-0.4590262395210156,-0.7829522684868152,1.3440140832958607,0.7615396521560726,-0.6880720958164745,-0.7404661706014499,0.5100596219184197,0.9184771676276685,0.4493264750927813,0.1405047057619635,-0.34105509963442,-0.8530434492055242,-0.7365730448329887,-0.8233178906068351
24,1.0,-1.2545656494361206,-1.3484649217817342,1.3440140832958607,-1.230715814570082,0.9416710731045833,1.7212152639820464,-1.1459781115829426,-1.7645135849361147,0.4493264750927813,0.1405047057619635,-1.2937229757082187,0.7718871911140097,1.138296381582937,-0.8233178906068351
25,1.0,-0.4590262395210156,-0.8772043773693017,0.4202930638485338,0.26347578547453393,0.9574545140285103,-0.7404661706014499,0.5100596219184197,-0.8701833340815202,0.4493264750927813,1.0469866784197936,-0.34105509963442,1.403804662349384,-0.7365730448329887,-0.8233178906068351
26,1.0,-1.2545656494361206,-0.7829522684868152,-0.5034279555987932,-0.23458808120700475,-1.7505355522178911,-0.7404661706014499,1.3380784886691008,0.9184771676276685,-0.963649861676971,1.0469866784197936,-0.34105509963442,-1.033591298129917,-0.7365730448329887,-0.8233178906068351
27,1.0,-0.4590262395210156,-1.0657085951342746,1.3440140832958607,0.26347578547453393,-0.9740889732423239,-0.7404661706014499,1.3380784886691008,-0.8701833340815202,0.4493264750927813,1.0469866784197936,-1.2937229757082187,0.13996971987863538,2.468537409434661,-0.8233178906068351
28,1.0,1.1320525803091945,-0.5001959418393557,-0.5034279555987932,-1.230715814570082,0.5573740522583648,1.7212152639820464,-0.3179592448322615,0.024146916773074168,0.4493264750927813,-0.7659772668958666,1.5642806525131774,-0.5822216758189352,-0.7365730448329887,-0.8233178906068351
29,1.0,0.3365131703940895,2.0446109979877796,1.3440140832958607,-0.7326519478885434,0.9645687624285059,-0.7404661706014499,1.3380784886691008,0.9184771676276685,0.4493264750927813,1.0469866784197936,1.5642806525131774,1.8551742846603656,-0.7365730448329887,-0.8233178906068351
30,1.0,0.3365131703940895,0.9135856913979418,1.3440140832958607,0.26347578547453393,0.33364453135945105,-0.7404661706014499,1.3380784886691008,0.9184771676276685,0.4493264750927813,1.0469866784197936,-0.34105509963442,1.0427089645005987,-0.7365730448329887,-0.8233178906068351
31,1.0,1.1320525803091945,1.4790983446928607,1.3440140832958607,-1.230715814570082,0.5493120078419617,-0.7404661706014499,0.5100596219184197,0.9184771676276685,0.4493264750927813,1.0469866784197936,0.6116127764393786,0.13996971987863538,1.138296381582937,1.214597680202163
32,1.0,1.1320525803091945,1.4790983446928607,1.3440140832958607,-1.230715814570082,1.4020925209825899,-0.7404661706014499,1.3380784886691008,0.9184771676276685,0.4493264750927813,1.0469866784197936,0.6116127764393786,-0.13085205350795362,1.138296381582937,1.214597680202163
33,1.0,1.1320525803091945,0.34807303810302276,-0.5034279555987932,0.26347578547453393,-0.7347240861440776,0.8126818902917472,0.5100596219184197,0.9184771676276685,-0.963649861676971,-1.6724592395536968,0.6116127764393786,-0.6724956002811316,-0.7365730448329887,-0.8233178906068351
34,1.0,-1.2545656494361206,-0.5001959418393557,-0.5034279555987932,-1.230715814570082,-0.4303161587454819,-0.7404661706014499,-1.1459781115829426,-0.8701833340815202,0.4493264750927813,0.1405047057619635,-1.2937229757082187,0.04969579541643904,-0.7365730448329887,-0.8233178906068351
35,1.0,-1.2545656494361206,-1.3484649217817342,1.3440140832958607,-1.230715814570082,-1.3740511286544674,-0.7404661706014499,1.3380784886691008,-1.7645135849361147,-0.963649861676971,1.0469866784197936,1.5642806525131774,0.320517568803028,1.138296381582937,1.214597680202163
36,1.0,1.1320525803091945,-0.7829522684868152,1.3440140832958607,-1.230715814570082,-0.6218707336000613,-0.7404661706014499,1.3380784886691008,0.9184771676276685,0.4493264750927813,-1.6724592395536968,-1.2937229757082187,0.2302436443408317,1.138296381582937,-0.8233178906068351
37,1.0,1.1320525803091945,-0.7829522684868152,1.3440140832958607,0.26347578547453393,-0.2715342377291376,-0.7404661706014499,1.3380784886691008,-0.8701833340815202,0.4493264750927813,-0.7659772668958666,1.5642806525131774,-0.8530434492055242,1.138296381582937,-0.8233178906068351
38,1.0,1.1320525803091945,-0.21743961519189622,-0.5034279555987932,-0.7326519478885434,0.4874766766526202,1.7212152639820464,-0.3179592448322615,-0.8701833340815202,0.4493264750927813,-1.6724592395536968,-0.34105509963442,-0.4016738268945426,-0.7365730448329887,1.214597680202163
39,1.0,1.1320525803091945,0.34807303810302276,1.3440140832958607,-0.7326519478885434,0.671848872309431,-0.7404661706014499,1.3380784886691008,0.9184771676276685,-0.963649861676971,-0.7659772668958666,0.6116127764393786,0.5010654177274206,1.138296381582937,1.214597680202163
40,1.0,1.1320525803091945,-0.7829522684868152,1.3440140832958607,1.2596035188376111,-1.1743754317426112,1.7212152639820464,0.5100596219184197,0.9184771676276685,-0.963649861676971,1.0469866784197936,-1.2937229757082187,-1.1238652225921133,1.138296381582937,-0.8233178906068351
41,1.0,-1.2545656494361206,0.34807303810302276,-0.5034279555987932,1.7576673855191498,-0.40369556381658883,-0.7404661706014499,1.3380784886691008,0.9184771676276685,-0.963649861676971,1.0469866784197936,-1.2937229757082187,2.035722133584758,-0.7365730448329887,1.214597680202163
42,1.0,1.1320525803091945,-0.21743961519189622,1.3440140832958607,-1.230715814570082,-1.1313622827347887,-0.7404661706014499,-0.3179592448322615,0.9184771676276685,-0.963649861676971,0.1405047057619635,-1.2937229757082187,0.04969579541643904,1.138296381582937,-0.8233178906068351
43,1.0,-0.4590262395210156,0.34807303810302276,1.3440140832958607,1.7576673855191498,0.24414887937622298,1.7212152639820464,0.5100596219184197,0.9184771676276685,0.4493264750927813,0.1405047057619635,1.5642806525131774,-0.13085205350795362,1.138296381582937,1.214597680202163
44,1.0,-0.4590262395210156,-0.21743961519189622,-0.5034279555987932,1.7576673855191498,-0.8774059029428907,1.7212152639820464,-0.3179592448322615,0.9184771676276685,0.4493264750927813,1.0469866784197936,1.5642806525131774,2.3065439069713474,-0.7365730448329887,-0.8233178906068351
45,0.0,-1.2545656494361206,-0.21743961519189622,-0.5034279555987932,-1.230715814570082,-0.9028970834447969,-0.7404661706014499,-1.1459781115829426,0.9184771676276685,-0.963649861676971,0.1405047057619635,0.6116127764393786,-1.1238652225921133,-0.7365730448329887,1.214597680202163
46,1.0,1.1320525803091945,0.34807303810302276,-0.5034279555987932,1.7576673855191498,-0.8567020918682092,-0.7404661706014499,0.5100596219184197,0.9184771676276685,0.4493264750927813,-1.6724592395536968,-1.2937229757082187,-0.9433173736677206,-0.7365730448329887,1.214597680202163
47,0.0,1.1320525803091945,-0.21743961519189622,1.3440140832958607,1.7576673855191498,-0.3217012407559305,0.16806720308884954,-0.3179592448322615,0.9184771676276685,-0.963649861676971,-0.7659772668958666,-1.2937229757082187,-0.49194775135673896,1.138296381582937,-0.8233178906068351
48,1.0,1.1320525803091945,0.34807303810302276,-0.5034279555987932,-1.230715814570082,-0.6411184166418601,0.16806720308884954,-1.1459781115829426,0.9184771676276685,1.8623028118625335,0.1405047057619635,-1.2937229757082187,-0.22112597797014996,-0.7365730448329887,1.214597680202163
49,1.0,-1.2545656494361206,0.34807303810302276,1.3440140832958607,1.7576673855191498,-0.7288044169883741,0.16806720308884954,0.5100596219184197,0.9184771676276685,0.4493264750927813,-1.6724592395536968,-1.2937229757082187,-0.8530434492055242,1.138296381582937,1.214597680202163
50,1.0,1.1320525803091945,-0.7829522684868152,-0.5034279555987932,-1.230715814570082,-1.77578861174618,-0.7404661706014499,-0.3179592448322615,0.9184771676276685,-2.376626198446723,-0.7659772668958666,-1.2937229757082187,1.2232568134249913,-0.7365730448329887,-0.8233178906068351
51,1.0,0.3365131703940895,1.4790983446928607,-0.5034279555987932,0.26347578547453393,0.6896787868436801,-0.7404661706014499,-0.3179592448322615,-0.8701833340815202,0.4493264750927813,-0.7659772668958666,-1.2937229757082187,-1.1238652225921133,-0.7365730448329887,1.214597680202163
52,1.0,1.1320525803091945,-1.0657085951342746,1.3440140832958607,-1.230715814570082,-0.8939763520329093,-0.7404661706014499,-0.3179592448322615,0.024146916773074168,0.4493264750927813,-1.6724592395536968,-1.2937229757082187,-0.49194775135673896,1.138296381582937,-0.8233178906068351
53,1.0,1.1320525803091945,-0.7829522684868152,1.3440140832958607,0.26347578547453393,-0.017448487172268323,1.7212152639820464,1.3380784886691008,-1.7645135849361147,0.4493264750927813,1.0469866784197936,-1.2937229757082187,1.2232568134249913,-0.7365730448329887,1.214597680202163
54,1.0,1.1320525803091945,0.34807303810302276,-0.5034279555987932,-0.7326519478885434,1.3386858978464298,1.7212152639820464,1.3380784886691008,0.024146916773074168,0.4493264750927813,1.0469866784197936,0.6116127764393786,0.5010654177274206,-0.7365730448329887,1.214597680202163
55,1.0,-1.2545656494361206,-0.7829522684868152,1.3440140832958607,0.26347578547453393,-2.4663416758249226,-0.7404661706014499,0.5100596219184197,0.9184771676276685,-0.963649861676971,0.1405047057619635,-1.2937229757082187,2.035722133584758,3.013165807998862,1.214597680202163
56,1.0,1.1320525803091945,-0.7829522684868152,1.3440140832958607,0.26347578547453393,-0.4835262672776108,-0.7404661706014499,1.3380784886691008,-0.8701833340815202,0.4493264750927813,1.0469866784197936,-1.2937229757082187,2.4870917558957397,1.138296381582937,1.214597680202163
57,1.0,-1.2545656494361206,-0.5001959418393557,-0.5034279555987932,0.26347578547453393,-1.0986789620287294,-0.7404661706014499,-1.1459781115829426,0.9184771676276685,1.8623028118625335,-0.7659772668958666,-1.2937229757082187,-0.7627695247433279,-0.7365730448329887,-0.8233178906068351
58,1.0,1.1320525803091945,0.06531671145556327,-0.5034279555987932,0.26347578547453393,0.39667491900159774,1.7212152639820464,1.3380784886691008,0.9184771676276685,0.4493264750927813,0.1405047057619635,-0.34105509963442,0.5010654177274206,-0.7365730448329887,1.214597680202163
59,1.0,1.1320525803091945,1.4790983446928607,-0.5034279555987932,-1.230715814570082,0.3613313985596818,1.7212152639820464,-0.3179592448322615,0.9184771676276685,0.4493264750927813,1.0469866784197936,-1.2937229757082187,0.04969579541643904,-0.7365730448329887,-0.8233178906068351
60,1.0,1.1320525803091945,-0.7829522684868152,1.3440140832958607,-1.230715814570082,-0.9635208340690483,0.8126818902917472,-0.3179592448322615,0.9184771676276685,0.4493264750927813,1.0469866784197936,-1.2937229757082187,0.7718871911140097,-0.7365730448329887,1.214597680202163
61,1.0,1.1320525803091945,0.34807303810302276,-0.5034279555987932,-0.7326519478885434,0.17192629077283222,-0.7404661706014499,-1.1459781115829426,0.9184771676276685,-0.963649861676971,-1.6724592395536968,1.5642806525131774,-0.5822216758189352,-0.7365730448329887,1.214597680202163
62,1.0,1.1320525803091945,2.0446109979877796,1.3440140832958607,0.26347578547453393,0.5657691121354891,1.7212152639820464,1.3380784886691008,0.9184771676276685,0.4493264750927813,-1.6724592395536968,-1.2937229757082187,1.0427089645005987,-0.7365730448329887,1.214597680202163
63,1.0,1.1320525803091945,1.4790983446928607,0.4202930638485338,-1.230715814570082,1.6409256498660036,-0.7404661706014499,1.3380784886691008,-0.8701833340815202,0.4493264750927813,-0.7659772668958666,0.6116127764393786,0.862161115576206,1.138296381582937,1.214597680202163
64,1.0,-1.2545656494361206,-0.7829522684868152,0.4202930638485338,-1.230715814570082,-0.7667378287271276,-0.7404661706014499,-0.3179592448322615,0.9184771676276685,0.4493264750927813,-0.7659772668958666,-1.2937229757082187,0.6816132666518133,1.138296381582937,-0.8233178906068351
65,1.0,1.1320525803091945,-1.3484649217817342,1.3440140832958607,0.26347578547453393,-0.8796036786598235,0.16806720308884954,-0.3179592448322615,-1.7645135849361147,-0.963649861676971,-1.6724592395536968,-0.34105509963442,-0.7627695247433279,1.138296381582937,-0.8233178906068351
66,1.0,1.1320525803091945,-0.7829522684868152,-0.5034279555987932,0.26347578547453393,0.360447006348656,-0.7404661706014499,-0.3179592448322615,-0.8701833340815202,0.4493264750927813,1.0469866784197936,0.6116127764393786,1.4940785868115802,-0.7365730448329887,1.214597680202163
67,1.0,1.1320525803091945,0.34807303810302276,-0.5034279555987932,0.26347578547453393,-0.04516940263100486,-0.7404661706014499,0.5100596219184197,0.9184771676276685,0.4493264750927813,-0.7659772668958666,0.6116127764393786,-0.6724956002811316,-0.7365730448329887,1.214597680202163
68,1.0,-0.4590262395210156,-0.7829522684868152,-0.5034279555987932,0.26347578547453393,-0.5578709840066873,-0.7404661706014499,-0.3179592448322615,-1.7645135849361147,-0.963649861676971,-1.6724592395536968,0.6116127764393786,-1.2141391470543095,-0.7365730448329887,1.214597680202163
69,1.0,1.1320525803091945,0.34807303810302276,0.4202930638485338,-1.230715814570082,-0.20426797170642563,-0.7404661706014499,1.3380784886691008,0.9184771676276685,0.4493264750927813,1.0469866784197936,1.5642806525131774,2.216269982509151,1.138296381582937,1.214597680202163
70,1.0,-0.4590262395210156,0.06531671145556327,1.3440140832958607,-0.23458808120700475,0.2050500903941622,1.3126838866130952,0.5100596219184197,0.024146916773074168,0.4493264750927813,-0.7659772668958666,0.6116127764393786,-0.3113999024323463,1.138296381582937,1.214597680202163
71,1.0,1.1320525803091945,0.9135856913979418,-0.5034279555987932,0.26347578547453393,-0.31951288492290925,1.7212152639820464,1.3380784886691008,0.9184771676276685,0.4493264750927813,1.0469866784197936,0.6116127764393786,2.035722133584758,-0.7365730448329887,1.214597680202163
72,1.0,1.1320525803091945,1.4790983446928607,-0.5034279555987932,0.26347578547453393,-0.03626083151779129,0.8126818902917472,1.3380784886691008,0.9184771676276685,0.4493264750927813,1.0469866784197936,0.6116127764393786,0.320517568803028,-0.7365730448329887,-0.8233178906068351
73,1.0,1.1320525803091945,0.34807303810302276,-0.5034279555987932,-0.23458808120700475,-1.269091304835912,1.7212152639820464,0.5100596219184197,0.9184771676276685,0.4493264750927813,-0.7659772668958666,0.6116127764393786,-0.4016738268945426,-0.7365730448329887,1.214597680202163
74,1.0,0.3365131703940895,-0.7829522684868152,-0.5034279555987932,0.26347578547453393,0.4959121534017821,1.7212152639820464,1.3380784886691008,-0.8701833340815202,0.4493264750927813,0.1405047057619635,0.6116127764393786,0.13996971987863538,-0.7365730448329887,-0.8233178906068351
75,1.0,-0.4590262395210156,-1.0657085951342746,-0.5034279555987932,-0.23458808120700475,-0.20560805228803578,1.7212152639820464,0.5100596219184197,-0.8701833340815202,0.4493264750927813,-1.6724592395536968,0.6116127764393786,-1.033591298129917,-0.7365730448329887,1.214597680202163
76,1.0,1.1320525803091945,0.06531671145556327,1.3440140832958607,-0.7326519478885434,0.44532853527428157,-0.7404661706014499,1.3380784886691008,-1.7645135849361147,0.4493264750927813,1.0469866784197936,0.6116127764393786,0.04969579541643904,-0.7365730448329887,1.214597680202163
77,1.0,1.1320525803091945,0.34807303810302276,1.3440140832958607,-1.230715814570082,-0.26731899671203185,1.3126838866130952,1.3380784886691008,0.9184771676276685,0.4493264750927813,1.0469866784197936,-1.2937229757082187,2.216269982509151,-0.7365730448329887,1.214597680202163
78,1.0,-1.2545656494361206,0.06531671145556327,1.3440140832958607,-1.230715814570082,-0.5278140953734161,-0.7404661706014499,1.3380784886691008,0.9184771676276685,1.8623028118625335,0.1405047057619635,0.6116127764393786,-0.49194775135673896,1.138296381582937,1.214597680202163
79,1.0,1.1320525803091945,-0.5001959418393557,-0.5034279555987932,0.26347578547453393,-0.240233508391277,1.7212152639820464,1.3380784886691008,0.9184771676276685,0.4493264750927813,-0.7659772668958666,0.6116127764393786,-0.04057812904575729,-0.7365730448329887,-0.8233178906068351
80,1.0,1.1320525803091945,0.34807303810302276,1.3440140832958607,-1.230715814570082,-0.2109816034605187,-0.7404661706014499,-0.3179592448322615,0.9184771676276685,-0.963649861676971,1.0469866784197936,0.6116127764393786,0.13996971987863538,-0.7365730448329887,1.214597680202163
81,1.0,1.1320525803091945,1.4790983446928607,1.3440140832958607,0.26347578547453393,0.4728931443656348,1.7212152639820464,1.3380784886691008,0.9184771676276685,0.4493264750927813,-0.7659772668958666,0.6116127764393786,1.403804662349384,-0.7365730448329887,1.214597680202163
82,1.0,-0.4590262395210156,-0.21743961519189622,-0.5034279555987932,-1.230715814570082,1.2387148552225096,0.16806720308884954,-0.3179592448322615,-0.8701833340815202,0.4493264750927813,-0.7659772668958666,0.6116127764393786,-0.49194775135673896,1.138296381582937,1.214597680202163
83,1.0,0.3365131703940895,-0.5001959418393557,1.3440140832958607,-0.7326519478885434,-0.0006214538672809126,0.8126818902917472,-0.3179592448322615,-0.8701833340815202,0.4493264750927813,-0.7659772668958666,0.6116127764393786,0.04969579541643904,-0.7365730448329887,1.214597680202163
84,1.0,1.1320525803091945,-0.5001959418393557,1.3440140832958607,-0.23458808120700475,-0.5993060513856675,1.7212152639820464,1.3380784886691008,0.9184771676276685,0.4493264750927813,1.0469866784197936,-0.34105509963442,2.4870917558957397,-0.7365730448329887,-0.8233178906068351
85,1.0,-1.2545656494361206,-0.7829522684868152,-0.5034279555987932,-1.230715814570082,0.5932603209102553,1.3126838866130952,-0.3179592448322615,-1.7645135849361147,0.4493264750927813,0.1405047057619635,-0.34105509963442,-0.4016738268945426,-0.7365730448329887,-0.8233178906068351
86,1.0,1.1320525803091945,0.34807303810302276,1.3440140832958607,-0.7326519478885434,-0.00871888837813801,-0.7404661706014499,0.5100596219184197,0.9184771676276685,0.4493264750927813,0.1405047057619635,0.6116127764393786,-0.04057812904575729,1.138296381582937,1.214597680202163
87,1.0,1.1320525803091945,1.4790983446928607,0.4202930638485338,0.26347578547453393,0.8638656276406541,-0.7404661706014499,-0.3179592448322615,0.9184771676276685,-0.963649861676971,1.0469866784197936,-1.2937229757082187,-0.13085205350795362,1.138296381582937,-0.8233178906068351
88,1.0,-1.2545656494361206,-1.3484649217817342,1.3440140832958607,-1.230715814570082,-1.7216537045993265,1.3126838866130952,0.5100596219184197,0.024146916773074168,-0.963649861676971,1.0469866784197936,-1.2937229757082187,0.320517568803028,1.138296381582937,1.214597680202163
89,1.0,-0.4590262395210156,0.34807303810302276,0.4202930638485338,-1.230715814570082,-0.24989462579275973,1.7212152639820464,-0.3179592448322615,0.9184771676276685,-0.963649861676971,1.0469866784197936,0.6116127764393786,0.591339342189617,1.138296381582937,1.214597680202163
90,1.0,-0.4590262395210156,-0.7829522684868152,1.3440140832958607,-1.230715814570082,-0.22927552762306805,0.16806720308884954,-1.1459781115829426,0.9184771676276685,0.4493264750927813,-1.6724592395536968,0.6116127764393786,-0.7627695247433279,-0.7365730448329887,-0.8233178906068351
91,1.0,-0.4590262395210156,0.9135856913979418,-0.5034279555987932,0.26347578547453393,0.32186423630892436,1.7212152639820464,1.3380784886691008,-0.8701833340815202,-0.963649861676971,1.0469866784197936,0.6116127764393786,-0.9433173736677206,-0.7365730448329887,-0.8233178906068351
92,1.0,-0.4590262395210156,0.9135856913979418,-2.350869994493447,1.7576673855191498,0.7907272498780842,-0.7404661706014499,-0.3179592448322615,-0.8701833340815202,-0.963649861676971,-1.6724592395536968,0.6116127764393786,-0.6724956002811316,1.138296381582937,-0.8233178906068351
93,1.0,-1.2545656494361206,-1.0657085951342746,-0.5034279555987932,0.26347578547453393,-0.7466412017092877,-0.7404661706014499,0.5100596219184197,0.024146916773074168,0.4493264750927813,1.0469866784197936,-1.2937229757082187,2.1259960580469546,-0.7365730448329887,-0.8233178906068351
94,1.0,-0.4590262395210156,-0.21743961519189622,1.3440140832958607,-0.23458808120700475,1.3489972510960195,-0.7404661706014499,1.3380784886691008,-0.8701833340815202,0.4493264750927813,-1.6724592395536968,1.5642806525131774,0.5010654177274206,-0.7365730448329887,1.214597680202163
95,1.0,1.1320525803091945,0.6308293647504822,1.3440140832958607,-0.23458808120700475,0.8856940993754154,1.3126838866130952,-1.1459781115829426,0.9184771676276685,0.4493264750927813,-0.7659772668958666,-1.2937229757082187,-0.3113999024323463,1.138296381582937,1.214597680202163
96,1.0,-0.4590262395210156,-0.7829522684868152,1.3440140832958607,0.26347578547453393,0.5638656842272654,-0.7404661706014499,-0.3179592448322615,-1.7645135849361147,-0.963649861676971,-1.6724592395536968,-1.2937229757082187,-1.1238652225921133,-0.7365730448329887,-0.8233178906068351
97,0.0,-0.4590262395210156,1.4790983446928607,0.4202930638485338,1.7576673855191498,0.8641712099022894,-0.7404661706014499,-0.3179592448322615,-0.8701833340815202,-2.376626198446723,-0.7659772668958666,-1.2937229757082187,-0.49194775135673896,1.138296381582937,1.214597680202163
98,1.0,-1.2545656494361206,-1.0657085951342746,-0.5034279555987932,-0.23458808120700475,-0.1363410496784394,-0.7404661706014499,-0.3179592448322615,0.024146916773074168,0.4493264750927813,-0.7659772668958666,-1.2937229757082187,-0.9433173736677206,-0.7365730448329887,-0.8233178906068351
99,1.0,-0.4590262395210156,2.0446109979877796,1.3440140832958607,1.7576673855191498,1.258984881949065,-0.7404661706014499,0.5100596219184197,-0.8701833340815202,-0.963649861676971,-1.6724592395536968,-1.2937229757082187,0.5010654177274206,1.138296381582937,-0.8233178906068351
100,1.0,1.1320525803091945,0.34807303810302276,1.3440140832958607,-0.23458808120700475,0.6394428753800917,1.3126838866130952,-0.3179592448322615,0.9184771676276685,0.4493264750927813,1.0469866784197936,-1.2937229757082187,0.41079149326522435,-0.7365730448329887,1.214597680202163
